date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:52:06	2206/2206	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2019:22:05%20GMT	https://static.wixstatic.com/media/c22c23_991175ea1f9140648365694757467456~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_991175ea1f9140648365694757467456~mv2.jpg	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_991175ea1f9140648365694757467456_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_991175ea1f9140648365694757467456_mv2.jpg	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:07	1548880/1548880	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:22:05%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/journey-glass-xd-virtual-reality-headset	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/journey-glass-xd-virtual-reality-headset.html	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:10	1637/1637	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2019:22:08%20GMT	https://static.wixstatic.com/media/c22c23_1fc89607a43a4df9b54dd3a1f9603f25~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_1fc89607a43a4df9b54dd3a1f9603f25~mv2.jpg	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_1fc89607a43a4df9b54dd3a1f9603f25_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_1fc89607a43a4df9b54dd3a1f9603f25_mv2.jpg	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:10	3751/3751	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:22:09%20GMT	https://static.wixstatic.com/media/c837a6_ecf32c7284d4430582fcc90f60a1b4e6~mv2.png/v1/fill/w_45,h_30,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c837a6_ecf32c7284d4430582fcc90f60a1b4e6~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c837a6_ecf32c7284d4430582fcc90f60a1b4e6_mv2.png/v1/fill/w_45,h_30,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c837a6_ecf32c7284d4430582fcc90f60a1b4e6_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:10	7878/7878	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Nov%202023%2012:48:27%20GMT	https://static.wixstatic.com/media/c837a6_9117ead0c4e54c489723093e91f1a0c2~mv2.png/v1/fit/w_480,h_272,q_90/c837a6_9117ead0c4e54c489723093e91f1a0c2~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c837a6_9117ead0c4e54c489723093e91f1a0c2_mv2.png/v1/fit/w_480,h_272,q_90/c837a6_9117ead0c4e54c489723093e91f1a0c2_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:11	1551052/1551052	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:22:08%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/h1c-indoor-wireless-1080p-network-security-camera	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/h1c-indoor-wireless-1080p-network-security-camera.html	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:11	6567/6567	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Nov%202023%2012:48:27%20GMT	https://static.wixstatic.com/media/c837a6_00d04f5724314ec689946e22d4b8b49c~mv2.png/v1/fit/w_480,h_272,q_90/c837a6_00d04f5724314ec689946e22d4b8b49c~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c837a6_00d04f5724314ec689946e22d4b8b49c_mv2.png/v1/fit/w_480,h_272,q_90/c837a6_00d04f5724314ec689946e22d4b8b49c_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:11	5039/5039	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Nov%202023%2019:31:26%20GMT	https://static.wixstatic.com/media/c837a6_184d980948c744d6a2ce33533cfaab1e~mv2.png/v1/fit/w_480,h_272,q_90/c837a6_184d980948c744d6a2ce33533cfaab1e~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c837a6_184d980948c744d6a2ce33533cfaab1e_mv2.png/v1/fit/w_480,h_272,q_90/c837a6_184d980948c744d6a2ce33533cfaab1e_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:11	4775/4775	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Nov%202023%2019:31:26%20GMT	https://static.wixstatic.com/media/c837a6_59362db94e2d47f299879adb4156d23b~mv2.png/v1/fit/w_480,h_272,q_90/c837a6_59362db94e2d47f299879adb4156d23b~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c837a6_59362db94e2d47f299879adb4156d23b_mv2.png/v1/fit/w_480,h_272,q_90/c837a6_59362db94e2d47f299879adb4156d23b_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:11	8997/8997	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Nov%202023%2019:31:26%20GMT	https://static.wixstatic.com/media/c837a6_e4058f072b2c40bf9e8857c180342582~mv2.png/v1/fit/w_480,h_272,q_90/c837a6_e4058f072b2c40bf9e8857c180342582~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c837a6_e4058f072b2c40bf9e8857c180342582_mv2.png/v1/fit/w_480,h_272,q_90/c837a6_e4058f072b2c40bf9e8857c180342582_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:12	1923/1923	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2019:22:11%20GMT	https://static.wixstatic.com/media/c22c23_de5cbbefa9104fc1a1604ea146ea523a~mv2.jpg/v1/fill/w_97,h_60,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_de5cbbefa9104fc1a1604ea146ea523a~mv2.jpg	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_de5cbbefa9104fc1a1604ea146ea523a_mv2.jpg/v1/fill/w_97,h_60,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_de5cbbefa9104fc1a1604ea146ea523a_mv2.jpg	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:15	639640/639640	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:22:13%20GMT	https://tusharm01.wixsite.com/gadgetjunction/shipping-and-returns	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/shipping-and-returns.html	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:16	2692/2692	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:22:15%20GMT	https://static.wixstatic.com/media/84770f_27001c40036842889a78a72766ad4700~mv2.png/v1/fill/w_52,h_33,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Visa.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/84770f_27001c40036842889a78a72766ad4700_mv2.png/v1/fill/w_52,h_33,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Visa.png	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:16	3687/3687	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:22:15%20GMT	https://static.wixstatic.com/media/c837a6_e8798fcfdaf144478a5c7da1ba28ff2c~mv2.png/v1/fill/w_53,h_34,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/brand-mastercard%403x.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c837a6_e8798fcfdaf144478a5c7da1ba28ff2c_mv2.png/v1/fill/w_53,h_34,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/brand-mastercard@3x.png	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:17	645180/645180	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:22:14%20GMT	https://tusharm01.wixsite.com/gadgetjunction/terms-and-conditions	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/terms-and-conditions.html	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:17	2076/2076	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:22:16%20GMT	https://static.wixstatic.com/media/c837a6_2bd3e20d1e214eccb5e106fc6d1f535d~mv2.png/v1/fill/w_46,h_29,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/brand-amex%403x.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c837a6_2bd3e20d1e214eccb5e106fc6d1f535d_mv2.png/v1/fill/w_46,h_29,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/brand-amex@3x.png	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:18	4455/4455	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:22:16%20GMT	https://static.wixstatic.com/media/c837a6_52115f99af28419d95a951f226e32e2b~mv2.png/v1/fill/w_53,h_34,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/brand-chinaunionpay%403x.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c837a6_52115f99af28419d95a951f226e32e2b_mv2.png/v1/fill/w_53,h_34,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/brand-chinaunionpay@3x.png	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:18	3577/3577	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:22:17%20GMT	https://static.wixstatic.com/media/c837a6_9378fbd3ef8c470bb89aee12ecbd2209~mv2.png/v1/fill/w_53,h_34,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/brand-jcb%403x.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c837a6_9378fbd3ef8c470bb89aee12ecbd2209_mv2.png/v1/fill/w_53,h_34,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/brand-jcb@3x.png	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:18	4396/4396	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:22:17%20GMT	https://static.wixstatic.com/media/84770f_70555dcb450a415d80322cb8d7e82a33~mv2.png/v1/fill/w_52,h_38,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Diners.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/84770f_70555dcb450a415d80322cb8d7e82a33_mv2.png/v1/fill/w_52,h_38,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Diners.png	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:18	4540/4540	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2013:40:58%20GMT	https://static.wixstatic.com/media/84770f_14f105815c3f47bf9001990706915501~mv2.png/v1/fill/w_55,h_35,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Discover.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/84770f_14f105815c3f47bf9001990706915501_mv2.png/v1/fill/w_55,h_35,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Discover.png	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:19	3404/3404	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2013:40:59%20GMT	https://static.wixstatic.com/media/84770f_8445424a46ca49f39359bf19d4a3e537~mv2.png/v1/fill/w_55,h_35,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/PayPal.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/84770f_8445424a46ca49f39359bf19d4a3e537_mv2.png/v1/fill/w_55,h_35,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/PayPal.png	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:19	65254/65254	---M-Z	200	added ('OK')	application/javascript	etag:%225b6773578af8dd5591339930c2b29024%22	https://browser.sentry-cdn.com/6.18.2/bundle.min.js	C:/My%20Web%20Sites/wix/browser.sentry-cdn.com/6.18.2/bundle.min.js	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:20	2999/2999	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Dec%202023%2019:22:19%20GMT	https://tusharm01.wixsite.com/sitemap.xml	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/sitemap.4c.delayed	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:21	2999/2999	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Dec%202023%2019:22:20%20GMT	https://tusharm01.wixsite.com/feed.xml	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/feed.4d.delayed	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:22	2999/2999	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Dec%202023%2019:22:21%20GMT	https://tusharm01.wixsite.com/${n.uri}	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/${n.4e.delayed	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:22	84758/84758	---M-Z	200	added ('OK')	application/javascript	etag:W/%22b974f406304f7f1c01431561f314d8bf%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.3aa0e6a0.bundle.min.js	C:/My%20Web%20Sites/wix/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.3aa0e6a0.bundle.min.js	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:22	175736/175736	---M-Z	200	added ('OK')	application/javascript	etag:W/%22528312681bfe30769f5ae61af6de2a76%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.9e852837.bundle.min.js	C:/My%20Web%20Sites/wix/static.parastorage.com/services/wix-thunderbolt/dist/main.9e852837.bundle.min.js	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:22	73015/73015	---M-Z	200	added ('OK')	application/javascript	etag:W/%229becc40fb1d85d21d0ca38e2f7069511%22	https://static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	C:/My%20Web%20Sites/wix/static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:23	12463/12463	---M-Z	200	added ('OK')	application/javascript	etag:W/%2263d498e143f421cc44dfb64f22fef270%22	https://static.parastorage.com/unpkg/react@16.14.0/umd/react.production.min.js	C:/My%20Web%20Sites/wix/static.parastorage.com/unpkg/react@16.14.0/umd/react.production.min.js	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:23	118656/118656	---M-Z	200	added ('OK')	application/javascript	etag:W/%22c5abc87541fe6bb0f43f22af475a8b20%22	https://static.parastorage.com/unpkg/react-dom@16.14.0/umd/react-dom.production.min.js	C:/My%20Web%20Sites/wix/static.parastorage.com/unpkg/react-dom@16.14.0/umd/react-dom.production.min.js	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:24	2999/2999	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Dec%202023%2019:22:22%20GMT	https://tusharm01.wixsite.com/decodeURIComponent(e	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/decodeURIComponent(e.54.delayed	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:24	7235/7235	---M-Z	200	added ('OK')	application/javascript	etag:W/%227145d37309f2d1ad0f961c6c0a0db191%22	https://static.parastorage.com/services/tag-manager-client/1.820.0/siteTags.bundle.min.js	C:/My%20Web%20Sites/wix/static.parastorage.com/services/tag-manager-client/1.820.0/siteTags.bundle.min.js	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:24	30907/30907	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e646fa090a760653cfa56c727bb5a13%22	https://static.parastorage.com/services/wix-perf-measure/1.1095.0/wix-perf-measure.umd.min.js	C:/My%20Web%20Sites/wix/static.parastorage.com/services/wix-perf-measure/1.1095.0/wix-perf-measure.umd.min.js	(from https://tusharm01.wixsite.com/gadgetjunction)
00:52:25	2734/2734	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202023%2019:22:24%20GMT	https://static.wixstatic.com/media/c837a6_57c256d2c7474590a3f295bad576b0a1~mv2.jpg/v1/fill/w_123,h_78,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c837a6_57c256d2c7474590a3f295bad576b0a1~mv2.jpg	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c837a6_57c256d2c7474590a3f295bad576b0a1_mv2.jpg/v1/fill/w_123,h_78,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c837a6_57c256d2c7474590a3f295bad576b0a1_mv2.jpg	(from https://tusharm01.wixsite.com/gadgetjunction/about)
00:52:26	3000/3000	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Dec%202023%2019:22:24%20GMT	https://tusharm01.wixsite.com/gadgetjunction/robots.txt	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/robots.58.delayed	(from https://tusharm01.wixsite.com/gadgetjunction/about)
00:52:27	398/398	---M--	200	added ('OK')	text/xml	date:Fri,%2029%20Dec%202023%2019:22:26%20GMT	https://tusharm01.wixsite.com/gadgetjunction/sitemap.xml	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/sitemap.xml	(from https://tusharm01.wixsite.com/gadgetjunction/about)
00:52:28	3000/3000	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Dec%202023%2019:22:27%20GMT	https://tusharm01.wixsite.com/gadgetjunction/feed.xml	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/feed.5a.delayed	(from https://tusharm01.wixsite.com/gadgetjunction/about)
00:52:28	3000/3000	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Dec%202023%2019:22:27%20GMT	https://tusharm01.wixsite.com/gadgetjunction/${n.uri}	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/${n.5b.delayed	(from https://tusharm01.wixsite.com/gadgetjunction/about)
00:52:29	3000/3000	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Dec%202023%2019:22:28%20GMT	https://tusharm01.wixsite.com/gadgetjunction/decodeURIComponent(e	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/decodeURIComponent(e.5c.delayed	(from https://tusharm01.wixsite.com/gadgetjunction/about)
00:52:35	1346069/1346069	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:22:32%20GMT	https://tusharm01.wixsite.com/gadgetjunction/shop-all?page=2	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/shop-all4658.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:35	2829/2829	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:22:34%20GMT	https://static.wixstatic.com/media/c22c23_67a4de6683784fbbb684418e49d5d854~mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_67a4de6683784fbbb684418e49d5d854~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_67a4de6683784fbbb684418e49d5d854_mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_67a4de6683784fbbb684418e49d5d854_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:36	1549393/1549393	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:22:34%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/sheer-10-2-tablet-with-wi-fi-32gb-1	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/sheer-10-2-tablet-with-wi-fi-32gb-1.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:37	1782/1782	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:22:36%20GMT	https://static.wixstatic.com/media/c22c23_9a6d29ecf9c640b28cc79f695e9fb3c2~mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_9a6d29ecf9c640b28cc79f695e9fb3c2~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_9a6d29ecf9c640b28cc79f695e9fb3c2_mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_9a6d29ecf9c640b28cc79f695e9fb3c2_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:39	1548743/1548743	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:22:36%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/jp-space-tablet-10-4-wi-fi-32gb	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/jp-space-tablet-10-4-wi-fi-32gb.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:40	1550702/1550702	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:22:38%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/pilates-go-10-5-touch-screen-64gb-with-cover-1	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/pilates-go-10-5-touch-screen-64gb-with-cover-1.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:40	2935/2935	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:22:38%20GMT	https://static.wixstatic.com/media/c22c23_23738414163d418092290f6b9becc5f5~mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_23738414163d418092290f6b9becc5f5~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_23738414163d418092290f6b9becc5f5_mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_23738414163d418092290f6b9becc5f5_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:42	1192/1192	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:22:41%20GMT	https://static.wixstatic.com/media/c22c23_5669a61229d34b15b7ff71c4f2269a4b~mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_5669a61229d34b15b7ff71c4f2269a4b~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_5669a61229d34b15b7ff71c4f2269a4b_mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_5669a61229d34b15b7ff71c4f2269a4b_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:43	1548705/1548705	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:22:40%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/ove-tablet-fd-plus-10-3-32gb	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/ove-tablet-fd-plus-10-3-32gb.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:44	2516/2516	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:22:43%20GMT	https://static.wixstatic.com/media/c22c23_91ee238e5ee447878278fd04f4d3fafe~mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_91ee238e5ee447878278fd04f4d3fafe~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_91ee238e5ee447878278fd04f4d3fafe_mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_91ee238e5ee447878278fd04f4d3fafe_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:45	1550648/1550648	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:22:43%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/sheer-pro-7-9-inch-mini-tablet	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/sheer-pro-7-9-inch-mini-tablet.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:46	2755/2755	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:22:45%20GMT	https://static.wixstatic.com/media/c22c23_a055ae2dfe6f457b9c2f6f3fa6d95126~mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_a055ae2dfe6f457b9c2f6f3fa6d95126~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_a055ae2dfe6f457b9c2f6f3fa6d95126_mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_a055ae2dfe6f457b9c2f6f3fa6d95126_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:47	1550702/1550702	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:22:45%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/ocean-pro-11-12-3-touch-screen	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/ocean-pro-11-12-3-touch-screen.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:49	2100/2100	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2019:22:48%20GMT	https://static.wixstatic.com/media/c22c23_597373dec7644ad2818277724199fb0c~mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_597373dec7644ad2818277724199fb0c~mv2.png	C:/My%20Web%20Sites/wix/static.wixstatic.com/media/c22c23_597373dec7644ad2818277724199fb0c_mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/c22c23_597373dec7644ad2818277724199fb0c_mv2.png	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
00:52:50	1548508/1548508	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Dec%202023%2019:22:47%20GMT	https://tusharm01.wixsite.com/gadgetjunction/product-page/corr-playtime-10-3-32gb-with-wi-fi-1	C:/My%20Web%20Sites/wix/tusharm01.wixsite.com/gadgetjunction/product-page/corr-playtime-10-3-32gb-with-wi-fi-1.html	(from https://tusharm01.wixsite.com/gadgetjunction/shop-all)
